>SAMEA6262319.contig00014 len=105750
>SAMN33819280.contig00075 len=29303
>SAMN33819280.contig00101 len=23232
>SAMN33819280.contig00107 len=21238
>SAMN33819280.contig00124 len=18403
>SAMN33819280.contig00127 len=17972
>SAMN33819280.contig00155 len=11263
>SAMN33819280.contig00183 len=7924
>SAMN33819280.contig00196 len=6298
>SAMN33819280.contig00214 len=4707
>SAMN33819280.contig00217 len=4106
>SAMN33819280.contig00242 len=2688
>SAMN33819281.contig00003 len=272924
>SAMN33819281.contig00009 len=188997
>SAMN33819281.contig00015 len=164234
>SAMN33819281.contig00016 len=157837
>SAMN33819281.contig00017 len=145920
>SAMN33819281.contig00019 len=138945
>SAMN33819281.contig00022 len=119780
>SAMN33819281.contig00028 len=88906
>SAMN33819281.contig00029 len=80903
>SAMN33819281.contig00054 len=27097
>SAMN33819281.contig00056 len=24316
>SAMN33819281.contig00062 len=13388
>SAMN33819282.contig00012 len=202698
>SAMN33819282.contig00018 len=134789
>SAMN33819282.contig00019 len=133316
>SAMN33819282.contig00046 len=17603
>SAMN33819282.contig00049 len=14236
>SAMN33819282.contig00056 len=5308
>SAMN33819282.contig00058 len=4614
>SAMN33819282.contig00060 len=4180
>SAMN33819282.contig00061 len=3776
>SAMN33819282.contig00063 len=3200
>SAMN33819283.contig00016 len=140964
>SAMN33819283.contig00029 len=66685
>SAMN33819283.contig00033 len=47714
>SAMN33819283.contig00043 len=17603
>SAMN33819284.contig00007 len=148048
>SAMN33819284.contig00014 len=110118
>SAMN33819284.contig00023 len=87877
>SAMN33819284.contig00034 len=69846
>SAMN33819284.contig00037 len=68332
>SAMN33819284.contig00038 len=66803
>SAMN33819284.contig00040 len=60333
>SAMN33819284.contig00044 len=55099
>SAMN33819284.contig00052 len=45275
>SAMN33819284.contig00063 len=32801
>SAMN33819284.contig00064 len=30024
>SAMN33819284.contig00069 len=29052
>SAMN33819284.contig00074 len=26568
>SAMN33819284.contig00076 len=25681
>SAMN33819284.contig00084 len=23178
>SAMN33819284.contig00086 len=21875
>SAMN33819284.contig00094 len=17995
>SAMN33819284.contig00095 len=17608
>SAMN33819284.contig00102 len=15140
>SAMN33819284.contig00107 len=13219
>SAMN33819284.contig00130 len=4674
>SAMN33819284.contig00136 len=3237
>SAMN33819285.contig00004 len=184761
>SAMN33819285.contig00010 len=119114
>SAMN33819285.contig00014 len=100456
>SAMN33819285.contig00025 len=66554
>SAMN33819285.contig00034 len=58340
>SAMN33819285.contig00035 len=56315
>SAMN33819285.contig00036 len=56215
>SAMN33819285.contig00063 len=34286
>SAMN33819285.contig00075 len=28485
>SAMN33819285.contig00129 len=11055
>SAMN33819285.contig00141 len=7247
>SAMN33819285.contig00143 len=6480
>SAMN33819285.contig00149 len=5725
>SAMN33819286.contig00011 len=193726
>SAMN33819286.contig00022 len=105529
>SAMN33819286.contig00032 len=66621
>SAMN33819286.contig00043 len=34674
>SAMN33819286.contig00047 len=18737
>SAMN33819286.contig00048 len=17335
>SAMN33819286.contig00052 len=12203
>SAMN33819286.contig00055 len=5480
>SAMN33819287.contig00015 len=129646
>SAMN33819287.contig00022 len=91416
>SAMN33819287.contig00033 len=45399
>SAMN33819287.contig00034 len=44358
>SAMN33819287.contig00042 len=24311
>SAMN33819287.contig00044 len=18122
>SAMN33819287.contig00049 len=4429
>SAMN33819288.contig00016 len=119209
>SAMN33819288.contig00020 len=94323
>SAMN33819288.contig00030 len=66394
>SAMN33819288.contig00032 len=64578
>SAMN33819288.contig00043 len=34482
>SAMN33819288.contig00045 len=30045
>SAMN33819288.contig00046 len=28788
>SAMN33819289.contig00024 len=91818
>SAMN33819289.contig00031 len=71219
>SAMN33819289.contig00040 len=55340
>SAMN33819289.contig00045 len=49399
>SAMN33819289.contig00051 len=38036
>SAMN33819289.contig00055 len=32831
>SAMN33819289.contig00058 len=26607
>SAMN33819289.contig00069 len=17970
>SAMN33819289.contig00087 len=9655
>SAMN33819289.contig00091 len=7431
>SAMN33819289.contig00098 len=4065
>SAMN33819290.contig00014 len=199215
>SAMN33819290.contig00016 len=173084
>SAMN33819290.contig00018 len=128931
>SAMN33819290.contig00019 len=101491
>SAMN33819290.contig00028 len=60951
>SAMN33819290.contig00040 len=23216
>SAMN33819290.contig00048 len=7418
>SAMN33819290.contig00053 len=4817
>SAMN33819291.contig00007 len=237169
>SAMN33819291.contig00012 len=145740
>SAMN33819291.contig00020 len=106103
>SAMN33819291.contig00022 len=98882
>SAMN33819291.contig00025 len=84886
>SAMN33819291.contig00034 len=61212
>SAMN33819291.contig00038 len=56696
>SAMN33819291.contig00042 len=51890
>SAMN33819291.contig00043 len=51575
>SAMN33819291.contig00047 len=46161
>SAMN33819291.contig00048 len=45406
>SAMN33819291.contig00050 len=44303
>SAMN33819291.contig00052 len=40601
>SAMN33819291.contig00062 len=29624
>SAMN33819291.contig00065 len=26801
>SAMN33819291.contig00066 len=26601
>SAMN33819291.contig00067 len=26303
>SAMN33819291.contig00071 len=21516
>SAMN33819291.contig00073 len=20167
>SAMN33819291.contig00074 len=19965
>SAMN33819291.contig00077 len=17550
>SAMN33819291.contig00081 len=13248
>SAMN33819291.contig00085 len=9475
>SAMN33819291.contig00086 len=9229
>SAMN33819291.contig00087 len=5990
>SAMN33819291.contig00095 len=3049
>SAMN33819292.contig00009 len=200125
>SAMN33819292.contig00013 len=165253
>SAMN33819292.contig00021 len=114023
>SAMN33819292.contig00022 len=110122
>SAMN33819292.contig00024 len=105013
>SAMN33819292.contig00040 len=62135
>SAMN33819292.contig00041 len=61478
>SAMN33819292.contig00051 len=38000
>SAMN33819292.contig00058 len=9441
>SAMN33819292.contig00059 len=7348
>SAMN33819292.contig00076 len=1138
>SAMN33819292.contig00094 len=418
>SAMN33819293.contig00017 len=138580
>SAMN33819293.contig00027 len=95104
>SAMN33819293.contig00038 len=51125
>SAMN33819293.contig00046 len=34285
>SAMN33819293.contig00047 len=33087
>SAMN33819293.contig00049 len=29750
>SAMN33819294.contig00025 len=83472
>SAMN33819294.contig00032 len=67074
>SAMN33819294.contig00037 len=60069
>SAMN33819294.contig00044 len=54913
>SAMN33819294.contig00065 len=32926
>SAMN33819294.contig00069 len=29442
>SAMN33819294.contig00076 len=26488
>SAMN33819294.contig00085 len=19356
>SAMN33819294.contig00086 len=18905
>SAMN33819294.contig00089 len=17790
>SAMN33819295.contig00005 len=27356
>SAMN33819295.contig00016 len=17869
>SAMN33819295.contig00018 len=16877
>SAMN33819295.contig00033 len=14065
>SAMN33819295.contig00041 len=12726
>SAMN33819295.contig00046 len=12049
>SAMN33819295.contig00061 len=11030
>SAMN33819295.contig00074 len=10289
>SAMN33819295.contig00088 len=9454
>SAMN33819295.contig00099 len=9038
>SAMN33819295.contig00129 len=8218
>SAMN33819295.contig00143 len=7918
>SAMN33819295.contig00147 len=7764
>SAMN33819295.contig00158 len=7398
>SAMN33819295.contig00185 len=6906
>SAMN33819295.contig00190 len=6820
>SAMN33819295.contig00214 len=6500
>SAMN33819295.contig00228 len=6273
>SAMN33819295.contig00248 len=6025
>SAMN33819295.contig00267 len=5865
>SAMN33819295.contig00286 len=5653
>SAMN33819295.contig00328 len=5171
>SAMN33819295.contig00333 len=5137
>SAMN33819295.contig00352 len=4958
>SAMN33819295.contig00361 len=4893
>SAMN33819295.contig00364 len=4875
>SAMN33819295.contig00389 len=4754
>SAMN33819295.contig00396 len=4707
>SAMN33819295.contig00402 len=4645
>SAMN33819295.contig00431 len=4484
>SAMN33819295.contig00451 len=4384
>SAMN33819295.contig00486 len=4144
>SAMN33819295.contig00494 len=4089
>SAMN33819295.contig00506 len=3998
>SAMN33819295.contig00511 len=3977
>SAMN33819295.contig00518 len=3945
>SAMN33819295.contig00544 len=3828
>SAMN33819295.contig00545 len=3823
>SAMN33819295.contig00551 len=3787
>SAMN33819295.contig00592 len=3579
>SAMN33819295.contig00597 len=3562
>SAMN33819295.contig00628 len=3358
>SAMN33819295.contig00690 len=3083
>SAMN33819295.contig00724 len=2929
>SAMN33819295.contig00850 len=2565
>SAMN33819295.contig00859 len=2522
>SAMN33819295.contig02279 len=418
>SAMN33819296.contig00007 len=204732
>SAMN33819296.contig00008 len=191839
>SAMN33819296.contig00011 len=156415
>SAMN33819296.contig00021 len=106633
>SAMN33819296.contig00023 len=104693
>SAMN33819296.contig00027 len=90515
>SAMN33819296.contig00035 len=60942
>SAMN33819296.contig00039 len=57555
>SAMN33819296.contig00044 len=45328
>SAMN33819296.contig00050 len=41201
>SAMN33819296.contig00058 len=36883
>SAMN33819296.contig00063 len=32987
>SAMN33819296.contig00071 len=22675
>SAMN33819296.contig00075 len=19513
>SAMN33819296.contig00076 len=18489
>SAMN33819296.contig00084 len=9070
>SAMN33819296.contig00090 len=5550
>SAMN33819296.contig00093 len=4980
>SAMN33819297.contig00013 len=139355
>SAMN33819297.contig00017 len=112348
>SAMN33819297.contig00018 len=108776
>SAMN33819297.contig00023 len=81026
>SAMN33819297.contig00034 len=46395
>SAMN33819297.contig00048 len=17544
>SAMN33819297.contig00056 len=2725
>SAMN33819298.contig00007 len=37482
>SAMN33819298.contig00014 len=31564
>SAMN33819298.contig00023 len=24549
>SAMN33819298.contig00028 len=23402
>SAMN33819298.contig00034 len=21874
>SAMN33819298.contig00040 len=21236
>SAMN33819298.contig00043 len=20616
>SAMN33819298.contig00046 len=20017
>SAMN33819298.contig00054 len=19482
>SAMN33819298.contig00103 len=14873
>SAMN33819298.contig00104 len=14801
>SAMN33819298.contig00118 len=13777
>SAMN33819298.contig00141 len=12992
>SAMN33819298.contig00146 len=12738
>SAMN33819298.contig00151 len=12462
>SAMN33819298.contig00154 len=12141
>SAMN33819298.contig00162 len=11760
>SAMN33819298.contig00166 len=11671
>SAMN33819298.contig00193 len=10368
>SAMN33819298.contig00201 len=10160
>SAMN33819298.contig00234 len=9315
>SAMN33819298.contig00247 len=8742
>SAMN33819298.contig00256 len=8457
>SAMN33819298.contig00257 len=8332
>SAMN33819298.contig00267 len=7908
>SAMN33819298.contig00269 len=7767
>SAMN33819298.contig00270 len=7759
>SAMN33819298.contig00290 len=7191
>SAMN33819298.contig00294 len=7040
>SAMN33819298.contig00295 len=7009
>SAMN33819298.contig00298 len=6987
>SAMN33819298.contig00299 len=6971
>SAMN33819298.contig00300 len=6947
>SAMN33819298.contig00301 len=6912
>SAMN33819298.contig00312 len=6571
>SAMN33819298.contig00324 len=6355
>SAMN33819298.contig00330 len=6245
>SAMN33819298.contig00347 len=5942
>SAMN33819298.contig00354 len=5834
>SAMN33819298.contig00356 len=5815
>SAMN33819298.contig00361 len=5733
>SAMN33819298.contig00365 len=5690
>SAMN33819298.contig00367 len=5686
>SAMN33819298.contig00387 len=5436
>SAMN33819298.contig00393 len=5289
>SAMN33819298.contig00402 len=5106
>SAMN33819298.contig00409 len=4924
>SAMN33819298.contig00414 len=4811
>SAMN33819298.contig00418 len=4754
>SAMN33819298.contig00428 len=4604
>SAMN33819298.contig00474 len=3803
>SAMN33819298.contig00483 len=3636
>SAMN33819298.contig00484 len=3633
>SAMN33819298.contig00499 len=3422
>SAMN33819298.contig00501 len=3414
>SAMN33819298.contig00502 len=3385
>SAMN33819298.contig00506 len=3331
>SAMN33819298.contig00521 len=3133
>SAMN33819298.contig00524 len=3074
>SAMN33819298.contig00531 len=2950
>SAMN33819298.contig00544 len=2792
>SAMN33819298.contig00549 len=2694
>SAMN33819298.contig00551 len=2686
>SAMN33819298.contig00561 len=2511
>SAMN33819298.contig00595 len=2186
>SAMN33819298.contig00718 len=273
>SAMN33819298.contig00733 len=210
>SAMN33819299.contig00041 len=38024
>SAMN33819299.contig00047 len=34927
>SAMN33819299.contig00067 len=29932
>SAMN33819299.contig00071 len=28165
>SAMN33819299.contig00117 len=19344
>SAMN33819299.contig00129 len=17862
>SAMN33819299.contig00135 len=17445
>SAMN33819299.contig00158 len=14508
>SAMN33819299.contig00159 len=14227
>SAMN33819299.contig00170 len=12425
>SAMN33819299.contig00191 len=10127
>SAMN33819299.contig00212 len=7419
>SAMN33819299.contig00223 len=6884
>SAMN33819299.contig00224 len=6824
>SAMN33819299.contig00234 len=6514
>SAMN33819299.contig00244 len=5509
>SAMN33819299.contig00276 len=3938
>SAMN33819299.contig00310 len=2776
>SAMN33819300.contig00012 len=188391
>SAMN33819300.contig00014 len=183103
>SAMN33819300.contig00024 len=87742
>SAMN33819300.contig00029 len=66827
>SAMN33819300.contig00042 len=35181
>SAMN33819300.contig00050 len=4407
>SAMN33819300.contig00051 len=4221
>SAMN33819301.contig00010 len=198103
>SAMN33819301.contig00025 len=101110
>SAMN33819301.contig00032 len=67096
>SAMN33819301.contig00046 len=34345
>SAMN33819301.contig00047 len=33700
>SAMN33819301.contig00051 len=28485
>SAMN33819301.contig00055 len=17704
>SAMN33819301.contig00058 len=13645
>SAMN33819301.contig00059 len=12667
>SAMN33819301.contig00060 len=7109
>SAMN33819301.contig00061 len=6844
>SAMN33819301.contig00062 len=6357
>SAMN33819301.contig00067 len=3986
>SAMN33819301.contig00069 len=3625
>SAMN33819301.contig00071 len=3230
>SAMN33819301.contig00074 len=2377
>SAMN33819301.contig00077 len=2016
>SAMN33819301.contig00084 len=1704
>SAMN33819301.contig00087 len=1560
>SAMN33819301.contig00091 len=1309
>SAMN33819301.contig00094 len=1254
>SAMN33819301.contig00118 len=794
>SAMN33819301.contig00121 len=752
>SAMN33819301.contig00138 len=481
>SAMN33819301.contig00144 len=449
>SAMN33819301.contig00151 len=423
>SAMN33819301.contig00152 len=409
>SAMN33819301.contig00211 len=280
>SAMN33819301.contig00217 len=263
>SAMN33819301.contig00228 len=249
>SAMN33819301.contig00249 len=225
>SAMN33819302.contig00001 len=72288
>SAMN33819302.contig00002 len=57947
>SAMN33819302.contig00005 len=42657
>SAMN33819302.contig00008 len=38718
>SAMN33819302.contig00010 len=37606
>SAMN33819302.contig00011 len=32142
>SAMN33819302.contig00012 len=26201
>SAMN33819302.contig00013 len=19807
>SAMN33819302.contig00014 len=19778
>SAMN33819302.contig00016 len=19091
>SAMN33819302.contig00017 len=18741
>SAMN33819302.contig00018 len=18270
>SAMN33819302.contig00019 len=17945
>SAMN33819302.contig00020 len=17764
>SAMN33819302.contig00022 len=13709
>SAMN33819302.contig00023 len=13585
>SAMN33819302.contig00027 len=11516
>SAMN33819302.contig00028 len=10763
>SAMN33819302.contig00030 len=9931
>SAMN33819302.contig00039 len=7305
>SAMN33819302.contig00048 len=6829
>SAMN33819302.contig00051 len=6565
>SAMN33819302.contig00056 len=5900
>SAMN33819302.contig00058 len=5883
>SAMN33819302.contig00103 len=4354
>SAMN33819302.contig00115 len=4103
>SAMN33819302.contig00202 len=3242
>SAMN33819302.contig00204 len=3217
>SAMN33819302.contig00216 len=3174
>SAMN33819302.contig00253 len=3023
>SAMN33819302.contig00264 len=2947
>SAMN33819302.contig00269 len=2919
>SAMN33819302.contig00336 len=2635
>SAMN33819302.contig00406 len=2431
>SAMN33819302.contig00498 len=2231
>SAMN33819302.contig01012 len=1589
>SAMN33819302.contig01764 len=1159
>SAMN33819302.contig02112 len=1017
>SAMN33819302.contig02608 len=859
>SAMN33819302.contig02938 len=777
>SAMN33819302.contig03808 len=608
>SAMN33819302.contig03863 len=599
>SAMN33819302.contig03970 len=580
>SAMN33819302.contig03974 len=580
>SAMN33819302.contig04538 len=496
>SAMN33819302.contig05065 len=435
>SAMN33819302.contig05227 len=419
>SAMN33819302.contig05940 len=349
>SAMN33819302.contig05978 len=345
>SAMN33819302.contig06073 len=336
>SAMN33819302.contig06376 len=305
>SAMN33819302.contig06500 len=292
>SAMN33819302.contig06754 len=269
>SAMN33819303.contig00013 len=151283
>SAMN33819303.contig00018 len=128926
>SAMN33819303.contig00021 len=91079
>SAMN33819303.contig00024 len=64434
>SAMN33819303.contig00025 len=60416
>SAMN33819303.contig00032 len=35898
>SAMN33819303.contig00035 len=34445
>SAMN33819303.contig00039 len=26705
>SAMN33819304.contig00015 len=129692
>SAMN33819304.contig00017 len=113817
>SAMN33819304.contig00021 len=91561
>SAMN33819304.contig00024 len=83842
>SAMN33819304.contig00026 len=79517
>SAMN33819304.contig00033 len=68157
>SAMN33819304.contig00037 len=65428
>SAMN33819304.contig00040 len=57873
>SAMN33819304.contig00043 len=56191
>SAMN33819304.contig00050 len=45338
>SAMN33819304.contig00053 len=39533
>SAMN33819304.contig00075 len=17075
>SAMN33819304.contig00076 len=16709
>SAMN33819304.contig00080 len=15093
>SAMN33819304.contig00083 len=12694
>SAMN33819304.contig00089 len=7579
>SAMN33819304.contig00093 len=6445
>SAMN33819304.contig00095 len=4817
>SAMN33819304.contig00102 len=2900
>SAMN33819305.contig00005 len=191390
>SAMN33819305.contig00012 len=129897
>SAMN33819305.contig00020 len=94635
>SAMN33819305.contig00034 len=73079
>SAMN33819305.contig00035 len=71169
>SAMN33819305.contig00038 len=70560
>SAMN33819305.contig00040 len=68571
>SAMN33819305.contig00041 len=64481
>SAMN33819305.contig00057 len=39461
>SAMN33819305.contig00066 len=33036
>SAMN33819305.contig00082 len=22123
>SAMN33819305.contig00091 len=18405
>SAMN33819305.contig00102 len=14714
>SAMN33819305.contig00106 len=13154
>SAMN33819305.contig00115 len=9405
>SAMN33819305.contig00120 len=7312
>SAMN33819305.contig00127 len=6497
>SAMN33819305.contig00129 len=5397
>SAMN33819305.contig00132 len=5260
>SAMN33819306.contig00030 len=77271
>SAMN33819306.contig00033 len=62485
>SAMN33819306.contig00035 len=60128
>SAMN33819306.contig00036 len=59687
>SAMN33819306.contig00056 len=32986
>SAMN33819306.contig00061 len=26771
>SAMN33819306.contig00071 len=16737
>SAMN33819306.contig00080 len=9114
>SAMN33819306.contig00085 len=4334
>SAMN33819307.contig00001 len=401447
>SAMN33819307.contig00007 len=226407
>SAMN33819307.contig00015 len=143153
>SAMN33819307.contig00022 len=114501
>SAMN33819307.contig00023 len=113722
>SAMN33819307.contig00024 len=98537
>SAMN33819307.contig00035 len=62794
>SAMN33819307.contig00039 len=55416
>SAMN33819307.contig00044 len=46317
>SAMN33819307.contig00067 len=8013
>SAMN33819307.contig00069 len=5960
>SAMN33819307.contig00074 len=3597
>SAMN33819308.contig00009 len=185699
>SAMN33819308.contig00013 len=172360
>SAMN33819308.contig00016 len=139363
>SAMN33819308.contig00048 len=29784
>SAMN33819308.contig00049 len=28010
>SAMN33819308.contig00059 len=7945
>SAMN33819308.contig00062 len=5110
>SAMN33819309.contig00011 len=196963
>SAMN33819309.contig00019 len=97469
>SAMN33819309.contig00029 len=61347
>SAMN33819309.contig00040 len=34500
>SAMN33819309.contig00042 len=29757
>SAMN33819309.contig00043 len=28015
>SAMN33819309.contig00047 len=12215
>SAMN33819310.contig00002 len=233271
>SAMN33819310.contig00016 len=99212
>SAMN33819310.contig00018 len=96301
>SAMN33819310.contig00026 len=83641
>SAMN33819310.contig00034 len=72013
>SAMN33819310.contig00045 len=55956
>SAMN33819310.contig00046 len=55031
>SAMN33819310.contig00048 len=50061
>SAMN33819310.contig00053 len=46336
>SAMN33819310.contig00056 len=45125
>SAMN33819310.contig00065 len=34302
>SAMN33819310.contig00073 len=26720
>SAMN33819310.contig00090 len=16285
>SAMN33819310.contig00101 len=10863
>SAMN33819310.contig00109 len=5644
>SAMN33819310.contig00115 len=4922
>SAMN33819310.contig00118 len=4306
>SAMN33819311.contig00026 len=91417
>SAMN33819311.contig00028 len=86846
>SAMN33819311.contig00040 len=56282
>SAMN33819311.contig00041 len=54955
>SAMN33819311.contig00042 len=53366
>SAMN33819311.contig00060 len=34299
>SAMN33819311.contig00061 len=32967
>SAMN33819311.contig00065 len=26151
>SAMN33819311.contig00068 len=23455
>SAMN33819311.contig00070 len=21376
>SAMN33819311.contig00096 len=4503
>SAMN33819312.contig00002 len=118360
